call_id,timestamp,channel,language,region,is_premium,prior_contacts_30d,sentiment,intent,best_queue,first_utterance,complexity_score,observed_aht_best,split
f6c978a4-c82b-45b5-bdb4-8b44a24307c9,2025-09-01T05:20:33,phone,es,NA,0,1,-1,retention,Retention,I want to cancel my subscription—it's too expensive.,4.64,806,train
02b31c0e-9ebc-4c53-85de-1a3db5e4de34,2025-09-01T06:05:33,chat,en,APAC,0,0,-1,billing,Billing,Can you help me with my billing statement?,2.8,566,train
9d5a2765-7400-4495-9ef7-3d6d7c5d0765,2025-09-01T06:30:33,chat,en,NA,0,1,0,tech,Tech,My password reset link isn't working.,4.91,891,train
507bca34-4f9b-4635-977f-f2f195f5c38b,2025-09-01T07:45:33,chat,en,LATAM,0,0,0,tech,Tech,My password reset link isn't working.,4.06,772,test
27ea76da-1c46-4ec2-8206-fc229f7a6846,2025-09-01T08:33:33,phone,en,NA,0,1,0,retention,Retention,How do I close my account permanently?,4.88,807,train
ff594fbd-638d-4409-872a-16c497fd23ff,2025-09-01T10:24:33,phone,en,NA,0,0,0,billing,Billing,I was charged twice on my card and need a refund.,7.05,693,train
c83f0fd5-7c51-4891-9e98-22b591bd3286,2025-09-01T10:51:33,phone,en,LATAM,0,1,0,tech,Retention,I’m getting a 500 bug on the payment page.,4.43,899,train
7f11160c-9f6b-4729-8d47-7fead3ecd084,2025-09-01T12:56:33,phone,es,NA,0,0,0,retention,Retention,Please pause or cancel my membership for a few months.,6.02,814,train
53c9e3c9-802a-4283-860a-ad5a32ee882b,2025-09-01T12:57:33,chat,en,NA,0,1,-1,account,Account,I can’t see my past orders in my account.,2.13,490,train
260df67b-db5e-4f42-ac6a-e34033b1b8bd,2025-09-01T13:41:33,phone,en,NA,1,0,0,account,Account,How do I change the email on my account?,5.19,442,val
f9c386af-03c0-49e0-971f-1ea2cfe0bd42,2025-09-01T14:25:33,chat,en,NA,1,0,0,tech,Tech,I’m getting a 500 bug on the payment page.,2.62,672,val
f71a8d52-d6e2-4e82-816f-2786f160b7e1,2025-09-01T15:34:33,phone,en,NA,0,0,1,account,Account,Please help me verify my profile and device.,7.56,691,train
a6d313e8-2571-4d43-8411-300834ae48d3,2025-09-01T16:31:33,phone,en,LATAM,0,0,1,retention,Retention,I want to cancel my subscription—it's too expensive.,3.89,727,train
815e9241-8552-47d2-b4b0-401e74c980cf,2025-09-01T17:33:33,phone,en,NA,0,1,1,retention,Retention,Please pause or cancel my membership for a few months.,1.48,741,train
b79655e3-11a8-433e-be0e-b08d9dbd6116,2025-09-01T17:54:33,phone,en,EU,0,0,-1,retention,Retention,How do I close my account permanently?,3.12,721,test
f83b7a59-22a9-46f9-8c34-b91481c91491,2025-09-01T18:15:33,phone,es,NA,0,0,0,tech,Tech,The app keeps showing an error and won't let me log in.,2.93,726,train
b1609bdb-ac6a-4258-814b-0fed81f12d76,2025-09-01T19:44:33,chat,en,NA,0,0,-1,billing,Billing,My invoice looks wrong—why is there an extra fee?,5,626,train
6ecb737a-4cc2-498e-b8a4-e4d7c33faf9e,2025-09-01T19:51:33,phone,en,EU,0,0,-1,billing,Billing,I want to change my payment method and check a recent charge.,5.48,732,train
823d09e0-3462-4865-b97b-01f37b2e7312,2025-09-01T21:08:33,phone,en,EU,0,0,0,billing,Billing,I was charged twice on my card and need a credit.,4.84,574,train
7618e60f-4517-4dcb-807f-07075656b4ec,2025-09-01T21:49:33,chat,en,NA,0,1,1,account,Account,I need to update my address and phone number.,6.28,691,train
1d96e789-554f-4b9c-b996-d08e7e614dcc,2025-09-02T00:32:33,chat,en,NA,0,0,-1,retention,Retention,I want to cancel my subscription—it's too expensive.,4.47,831,train
30ec77b5-2b3b-424c-8db2-7fb1b6f15945,2025-09-02T01:11:33,chat,en,EU,0,2,0,account,Account,I need to update my address and phone number.,4.03,570,train
693e006c-977c-490e-b9c6-a92829ea23c1,2025-09-02T02:58:33,phone,en,NA,0,0,-1,billing,Billing,Can you help me with my billing statement?,3.16,614,train
b073e04c-e3c0-4d25-906e-0349d01e40d1,2025-09-02T04:25:33,phone,en,EU,1,1,0,retention,Retention,Please pause or cancel my membership for a few months.,7.07,846,train
0ab20d20-f924-4760-a237-ef46ce40f86e,2025-09-02T09:38:33,chat,en,NA,0,0,0,account,Account,I need to update my address and phone number.,4.81,667,train
bf15c60a-e749-4659-88ee-4305db7b74cf,2025-09-02T09:53:33,phone,en,EU,1,0,0,billing,Retention,I want to change my payment method and check a recent charge.,5.69,576,train
c478305d-bb31-4aad-9122-e49eb52cee0f,2025-09-02T09:58:33,chat,en,APAC,0,3,-1,retention,Retention,How do I close my account permanently?,7.91,1015,train
8b0a3dc5-499e-4c7a-8f46-5140d45e0e40,2025-09-02T10:16:33,phone,en,NA,0,0,0,tech,Tech,The website crashes when I try to checkout.,7.39,838,train
ff9628c8-6751-4590-86c4-60b57716438c,2025-09-02T12:37:33,chat,es,NA,1,0,0,tech,Tech,My password reset link isn't working.,7.74,869,test
f01bcb86-39ad-4ade-a127-02621d6a9b4c,2025-09-02T13:43:33,chat,en,NA,0,1,0,retention,Retention,How do I close my account permanently?,0,643,train
c98d396d-f4b1-4aff-b651-2b320e2821ad,2025-09-02T14:25:33,phone,en,NA,0,0,0,tech,Tech,I’m getting a 500 issue on the payment page.,4.93,771,train
ec4ceff1-5f1e-4d7e-9422-b9680b8ddab4,2025-09-02T14:54:33,chat,en,EU,0,1,0,retention,Retention,Please pause or cancel my membership for a few months.,5.63,775,train
1bd52ece-cf66-4930-9e11-6a3ed27cccff,2025-09-02T15:01:33,chat,en,EU,0,0,-1,retention,Retention,I want to cancel my subscription—it's too expensive.,2.19,611,train
1b6d2427-2c62-4433-83ba-52f30532babd,2025-09-02T16:07:33,phone,es,EU,0,1,-1,billing,Billing,I was charged twice on my card and need a reversal.,4.31,794,train
437d36ec-c9a4-4c2e-87a2-a3e23208b842,2025-09-02T17:43:33,chat,en,NA,0,0,1,retention,Retention,How do I close my account permanently?,2.28,696,train
aa3e77a3-6387-41cb-b8ef-4941fe543929,2025-09-02T18:27:33,phone,en,NA,0,1,-1,retention,Retention,I want to cancel my subscription—it's too expensive.,2.51,742,train
4fffbf6e-b250-4f04-bc98-a3bd4adb81c0,2025-09-02T18:46:33,chat,en,NA,1,1,-1,billing,Billing,I was charged twice on my card and need a reversal.,5.98,730,train
53acd1f9-53ec-4b1a-99ee-f56a0a0b96a3,2025-09-02T18:50:33,chat,en,EU,0,1,-1,account,Account,I need to update my address and phone number.,5.46,794,val
f9ca996f-6dc2-4399-8c4c-47fdb9eeaea7,2025-09-02T20:51:33,phone,en,APAC,0,0,-1,tech,Tech,I’m getting a 500 error on the payment page.,6.43,916,test
5fc455f4-ee00-4dcb-b2c0-c69683a22fda,2025-09-02T21:26:33,phone,es,EU,1,0,-1,retention,Retention,Please pause or cancel my membership for a few months.,5.66,786,test
37b2ab8c-0cfe-47a9-936b-aba1a606faf0,2025-09-02T22:47:33,chat,en,EU,0,0,0,tech,Tech,The app keeps showing an issue and won't let me log in.,2.47,687,train
32c98890-3d5b-461e-a454-ddfeb7d0c269,2025-09-02T23:20:33,chat,en,NA,0,0,0,billing,Billing,I want to change my payment method and check a recent charge.,3.04,541,test
4ebdb15f-aaab-418f-bbfa-ec2288b71520,2025-09-02T23:37:33,phone,en,NA,0,0,0,account,Account,I can’t see my past orders in my account.,8.28,701,train
eb081908-cd63-470c-aa39-c7eeaa085b6d,2025-09-02T23:40:33,chat,en,EU,1,0,0,billing,Billing,Can you help me with my billing statement?,6.24,533,train
9c67d7dd-7a1a-4029-8b08-975ed4357ed0,2025-09-03T00:19:33,phone,en,NA,0,1,0,retention,Retention,I want to cancel my subscription—it's too expensive.,7.01,889,train
7d83e25c-3cb7-4426-9624-552e44acba62,2025-09-03T01:31:33,phone,es,NA,1,1,1,tech,Tech,My password reset link isn't working.,5.22,891,train
8ba42004-1de8-4aca-a78a-388216228d5a,2025-09-03T01:57:33,phone,en,NA,0,1,-1,retention,Billing,How do I close my account permanently?,6.31,925,test
0a55a698-201a-4e5d-8c81-78dd7b8a0c40,2025-09-03T02:08:33,phone,en,NA,0,1,0,account,Account,I need to update my address and phone number.,6.6,664,train
805c8e77-1436-4a6e-84fb-3884b18d7ce2,2025-09-03T02:41:33,chat,en,APAC,0,0,-1,retention,Retention,How do I close my account permanently?,3.94,785,train
c9e827b3-6f7e-4c47-9c01-8223f39afca8,2025-09-03T05:42:33,phone,en,NA,0,0,0,billing,Billing,Can you help me with my billing statement?,5.29,657,train
ae9c04df-fd0f-4f25-bcd4-5da583d71183,2025-09-03T06:20:33,chat,en,NA,0,0,0,tech,Tech,The app keeps showing an issue and won't let me log in.,3.88,721,test
0c05b4e2-7fee-4d46-bb53-712f0e1bd470,2025-09-03T06:28:33,chat,en,EU,0,0,-1,billing,Billing,My invoice looks wrong—why is there an extra fee?,4.35,584,train
528e662d-f54b-43bd-95b6-a25e472ae0cf,2025-09-03T07:37:33,phone,es,NA,0,0,0,account,Account,I can’t see my past orders in my account.,6.05,580,test
09cbcd4c-98b3-4748-8ace-0bf3c1594b54,2025-09-03T07:53:33,chat,en,EU,1,1,0,retention,Retention,I want to cancel my subscription—it's too expensive.,7.13,812,train
435db0a1-cb7b-465d-8514-d616527c1025,2025-09-03T08:24:33,phone,en,EU,0,1,0,billing,Billing,Can you help me with my billing statement?,4.8,696,train
ed2d5e73-0c6e-449b-8d6e-0f2aed330f1a,2025-09-03T08:59:33,chat,en,NA,0,3,0,billing,Billing,My invoice looks wrong—why is there an extra fee?,1.93,647,train
af504ada-50c6-4fca-af32-947a43934191,2025-09-03T09:32:33,phone,en,NA,0,1,-1,account,Account,Please help me verify my profile and device.,4.45,689,train
99b9fb46-e6a8-47d2-8d9b-66cf484613c9,2025-09-03T09:45:33,phone,en,APAC,0,0,0,retention,Retention,I want to cancel my subscription—it's too expensive.,4.75,706,train
1149d66c-8d73-4273-b52d-f95ce18647c4,2025-09-03T11:24:33,chat,en,NA,0,0,0,account,Account,I can’t see my past orders in my account.,2.03,496,train
86a6ce87-647f-4e45-9cfd-8519fa0ab93b,2025-09-03T11:44:33,phone,es,APAC,0,1,0,billing,Billing,I want to change my payment method and check a recent charge.,5.82,693,train
5b475dce-8d0d-4bf1-b232-a8995904aeca,2025-09-03T12:42:33,chat,en,EU,0,0,-1,retention,Retention,I want to cancel my subscription—it's too expensive.,3.99,816,train
137d2ea5-337a-4174-991b-a32f6dd5d701,2025-09-03T13:15:33,phone,es,NA,1,1,1,retention,Retention,Please pause or cancel my membership for a few months.,4.95,807,train
1da2fe3f-d9e3-4918-97fd-7f4d67562ddf,2025-09-03T13:55:33,phone,en,NA,0,0,-1,tech,Tech,The app keeps showing an error and won't let me log in.,0,610,train
4c716627-bb5e-437f-981e-579e11eb02de,2025-09-03T13:57:33,chat,en,NA,0,2,1,retention,Retention,I want to cancel my subscription—it's too expensive.,6.38,829,train
18a15669-5c0d-4e17-b3d6-253699ab8fe6,2025-09-03T13:59:33,phone,en,NA,0,0,-1,retention,Account,I want to cancel my subscription—it's too expensive.,5.21,726,train
6ce01ccb-5cb5-4ee4-9a63-130d7b9a6b06,2025-09-03T15:13:33,phone,en,NA,1,0,-1,retention,Retention,I want to cancel my subscription—it's too expensive.,6.58,843,train
44f78829-b6eb-447d-a55c-543c1ef5bf7e,2025-09-03T15:49:33,phone,es,NA,0,1,-1,retention,Retention,I want to cancel my subscription—it's too expensive.,2.17,759,train
0757f00f-040d-4aaf-bcbc-bf4897fb44ec,2025-09-03T16:09:33,phone,en,LATAM,0,0,-1,retention,Retention,How do I close my account permanently?,5.26,891,train
25fdbfff-5a3e-427b-bb2c-3b6a7f945255,2025-09-03T18:03:33,chat,en,EU,1,1,0,retention,Retention,Please pause or cancel my membership for a few months.,6.93,814,train
3dc64f21-0775-4761-b246-2d9abb5156e1,2025-09-03T18:18:33,chat,en,EU,0,0,0,tech,Tech,The app keeps showing an issue and won't let me log in.,3.5,718,train
01a32995-f7e2-4404-bbfb-2b9759930a6f,2025-09-03T19:09:33,chat,en,APAC,0,1,-1,retention,Retention,I want to cancel my subscription—it's too expensive.,5.01,919,test
f3d851fe-716f-4ca5-8214-c7bb6ba92ebf,2025-09-03T19:28:33,chat,en,NA,1,1,-1,tech,Tech,The website crashes when I try to checkout.,5.6,1004,train
2aa00bd5-3ec1-47f4-949d-922b93355494,2025-09-03T19:50:33,chat,en,NA,0,1,0,billing,Billing,Can you help me with my billing statement?,4.21,703,test
6c36e53b-7726-4c8a-9587-218b20cb070c,2025-09-03T21:59:33,chat,en,NA,0,1,0,account,Account,I can’t see my past orders in my account.,5.41,654,train
4e1fdf1c-0f79-43f1-8d77-75ac400ec43a,2025-09-03T22:06:33,chat,en,NA,0,1,-1,tech,Tech,The app keeps showing an error and won't let me log in.,3.18,826,train
4282afa4-7ebc-4183-b9b2-9675b37d7a06,2025-09-03T22:40:33,phone,en,LATAM,1,0,0,billing,Billing,Can you help me with my billing statement?,6.6,595,train
e32f4151-f398-4efe-bd2e-fcaf4b1e38be,2025-09-03T23:57:33,chat,en,NA,0,0,0,retention,Retention,How do I close my account permanently?,1.75,593,val
6b2be40d-2669-4a27-a2b0-3d5d06b3282d,2025-09-04T01:24:33,phone,en,LATAM,1,0,0,tech,Tech,My password reset link isn't working.,5.98,774,train
a02d224c-d28b-4710-af4a-0ac0ded837a9,2025-09-04T01:32:33,chat,en,NA,0,0,1,tech,Tech,The app keeps showing an bug and won't let me log in.,1.55,686,train
1d5cd9ac-9bb1-4a14-bd4b-80515195d39b,2025-09-04T01:48:33,chat,en,NA,1,1,0,retention,Retention,How do I close my account permanently?,1.73,633,val
d7b50d5d-45a9-453d-9a37-8c3925901965,2025-09-04T02:55:33,phone,en,NA,0,0,0,billing,Billing,Can you help me with my billing statement?,1.41,547,train
6a24e161-b6e8-44c4-a603-1e71ce744dca,2025-09-04T03:24:33,chat,en,NA,0,1,-1,retention,Retention,How do I close my account permanently?,3.72,763,train
346f62e0-aed3-4b47-aa88-89eed160b2fd,2025-09-04T03:35:33,chat,en,LATAM,0,1,0,billing,Billing,I want to change my payment method and check a recent charge.,4.13,640,train
9653f6c9-8e9c-4e78-aa7a-6b9453273481,2025-09-04T03:38:33,chat,en,EU,0,1,1,account,Account,How do I change the email on my account?,3.24,558,train
4bff6276-35a7-44ef-ba38-85df9ffc040d,2025-09-04T05:24:33,chat,en,NA,1,0,-1,billing,Billing,I was charged twice on my card and need a reversal.,6.02,709,train
a92cbd1f-67b1-44fe-a549-c142171b9b96,2025-09-04T06:04:33,chat,en,NA,1,0,0,retention,Retention,How do I close my account permanently?,4.99,642,train
d5c0c5a1-aec3-47b9-b435-2331bdd3deca,2025-09-04T06:48:33,phone,en,NA,0,0,0,retention,Retention,I'm considering switching to a competitor—what can you offer?,3.26,708,train
9a7d948d-6cb5-4aef-b6b5-3de588c029c0,2025-09-04T12:30:33,chat,es,NA,0,0,1,billing,Billing,I was charged twice on my card and need a reversal.,2.77,533,train
3ed346c0-cf38-4e83-9eec-ca2f41cbbef9,2025-09-04T14:12:33,chat,en,NA,0,1,-1,tech,Tech,I’m getting a 500 error on the payment page.,4.73,874,train
d3eda26f-b9bc-4ec0-9809-456928fa2dc7,2025-09-04T14:52:33,chat,en,EU,0,0,-1,tech,Tech,I’m getting a 500 error on the payment page.,2.54,750,train
3d5c58fd-5fdd-4613-8933-2213f551c0a7,2025-09-04T14:58:33,phone,en,NA,0,1,-1,tech,Tech,My password reset link isn't working.,0.5,738,train
efc45d15-11e8-41d7-992a-1480bfe36652,2025-09-04T15:22:33,chat,en,NA,0,1,0,retention,Retention,How do I close my account permanently?,1.82,729,train
a4630a58-e16b-40a0-82e8-23d7207431d4,2025-09-04T16:03:33,chat,en,NA,0,0,0,tech,Tech,I’m getting a 500 bug on the payment page.,4.31,784,train
07f67f1f-2f25-4e88-960b-7eb6441af033,2025-09-04T18:26:33,phone,en,NA,0,3,1,account,Account,I need to update my address and phone number.,2.84,532,train
b879b795-f180-4c83-821e-fb7085dcceb9,2025-09-04T19:31:33,chat,en,NA,1,1,0,account,Account,Please help me verify my profile and device.,4.96,616,train
d5c3a03f-997a-46cb-8323-5b97c7d3cbba,2025-09-04T21:40:33,chat,en,NA,0,2,-1,retention,Retention,Please pause or cancel my membership for a few months.,4.67,829,train
9c8f4fd8-3d7d-4520-8f4a-bf866a1ae914,2025-09-04T22:12:33,phone,es,LATAM,1,0,0,billing,Billing,My invoice looks wrong—why is there an extra fee?,5.09,509,test
4e0da649-37f6-453d-9fd5-f408cfc8cead,2025-09-04T22:36:33,phone,en,NA,0,1,0,billing,Billing,My invoice looks wrong—why is there an extra fee?,8.07,820,train
6eb5c00e-7bd7-4f0e-a8a0-869ec1ab6fbc,2025-09-04T23:37:33,phone,en,LATAM,0,0,1,tech,Billing,My password reset link isn't working.,1.16,690,train
dbac027c-ea2c-49ea-b80b-45baaa68b837,2025-09-05T00:10:33,phone,es,NA,0,1,-1,billing,Retention,Can you help me with my billing statement?,4.92,805,train
f59544a1-0eff-4439-97e4-c21c1f1e1f89,2025-09-05T00:17:33,chat,en,NA,0,0,-1,account,Account,I need to update my address and phone number.,0,422,train
f45e4676-c6e9-41f8-90f7-1ba0f8b9a7fa,2025-09-05T01:44:33,chat,en,APAC,0,2,-1,billing,Billing,My invoice looks wrong—why is there an extra fee?,1.33,657,val
6e214438-050a-48ef-92b2-7e6f097fc00b,2025-09-05T02:02:33,phone,en,NA,0,2,0,account,Account,Please help me verify my profile and device.,3.69,572,train
a0e4a62b-0665-46a4-997f-9a8da27909ae,2025-09-05T02:30:33,chat,en,NA,0,2,-1,account,Account,Please help me verify my profile and device.,1.71,570,train
f4391f2f-79bf-4052-bb93-6468a21bbca9,2025-09-05T05:22:33,phone,en,EU,0,2,-1,tech,Tech,I’m getting a 500 error on the payment page.,8.19,1044,train
b303d1b5-2ded-4aeb-8d08-2fd872397074,2025-09-05T06:48:33,phone,en,EU,0,1,0,billing,Billing,Can you help me with my billing statement?,3.93,685,train
480635b4-980a-414e-bfac-7ea301cc2a75,2025-09-05T07:26:33,chat,en,EU,0,3,0,billing,Billing,I was charged twice on my card and need a credit.,1.83,567,train
d17a8885-d3cc-4c5b-be12-a1e946ff78d1,2025-09-05T08:54:33,phone,en,APAC,0,0,-1,retention,Retention,I want to cancel my subscription—it's too expensive.,7.91,910,train
50530314-c898-46af-9e84-d8c440ac3a87,2025-09-05T10:19:33,phone,en,EU,1,1,-1,retention,Retention,Please pause or cancel my membership for a few months.,2.68,704,train
726fe394-c765-4efc-a2a2-162bdebdcdc2,2025-09-05T10:32:33,chat,en,NA,1,1,-1,billing,Billing,I was charged twice on my card and need a credit.,5.69,615,train
b2fb2e2e-5220-4518-bf2a-77e58ccf6b7c,2025-09-05T12:14:33,chat,en,NA,1,1,0,retention,Retention,How do I close my account permanently?,7.15,826,train
244c285d-8bdf-4853-b0bf-88251fead2ce,2025-09-05T12:29:33,chat,en,EU,1,0,0,tech,Tech,My password reset link isn't working.,4.49,668,train
e52082d5-5c16-4289-bc23-6b5a2c848c86,2025-09-05T12:30:33,chat,en,NA,0,0,-1,retention,Retention,I want to cancel my subscription—it's too expensive.,3.19,692,train
ccb2983d-f4c6-45c5-9a01-d9de3e5f341e,2025-09-05T14:06:33,chat,en,EU,0,1,-1,account,Account,How do I change the email on my account?,1.97,553,train
421ad354-8a71-4fe9-9a7c-4eef3820cb8f,2025-09-05T14:12:33,chat,en,NA,0,2,1,account,Tech,I need to update my address and phone number.,3.5,598,test
8c34cf82-e6b4-4dab-b657-3e7ab6e2320f,2025-09-05T16:16:33,phone,en,NA,0,2,0,tech,Tech,The website crashes when I try to checkout.,4.53,826,train
854b6fd0-e4d0-4292-8009-bc8076d4cf82,2025-09-05T16:17:33,phone,en,EU,0,1,0,billing,Billing,Can you help me with my billing statement?,4.97,665,test
9e8f4530-6c72-4192-983c-2a1c5fcbd021,2025-09-05T18:44:33,phone,en,LATAM,0,0,0,retention,Retention,How do I close my account permanently?,6.95,791,train
1ce136f7-acee-41a6-8de2-38854af76d5a,2025-09-05T19:45:33,phone,en,NA,1,1,-1,tech,Tech,I’m getting a 500 bug on the payment page.,4.86,904,train
48bba85f-a8f2-48b7-a3d2-be0db579058c,2025-09-05T20:43:33,phone,en,NA,1,1,-1,retention,Retention,Please pause or cancel my membership for a few months.,5.22,815,train
4e199fa9-1a8a-46b3-bed0-187d2bef607d,2025-09-05T21:03:33,phone,en,NA,0,0,-1,tech,Tech,I’m getting a 500 bug on the payment page.,4.94,836,train
7339b63a-0c91-4b01-8abb-2f271835b1d3,2025-09-05T21:36:33,phone,es,LATAM,1,0,-1,account,Account,I can’t see my past orders in my account.,5.02,594,val
0e76fc19-7fb5-426c-a32a-9a2301902094,2025-09-05T22:50:33,chat,es,NA,0,1,1,account,Account,Please help me verify my profile and device.,9.14,842,val
54a32682-6ba6-411c-8101-55f0d18fe9ce,2025-09-06T00:52:33,chat,en,LATAM,1,1,0,billing,Billing,Can you help me with my billing statement?,1.81,478,train
e9712493-7442-4afa-a80d-f8a6adb67f9a,2025-09-06T02:15:33,phone,en,EU,1,1,-1,retention,Retention,How do I close my account permanently?,6.23,836,train
6dada627-14f9-4cef-8548-16d3ad61f0d2,2025-09-06T03:14:33,chat,en,NA,0,2,0,account,Account,Please help me verify my profile and device.,4.75,581,train
942de611-6927-4226-9cb6-1ddea6269b9f,2025-09-06T03:16:33,chat,es,LATAM,0,2,-1,billing,Billing,Can you help me with my billing statement?,6.16,708,test
097459b5-0871-484e-a932-8ebfe0095e73,2025-09-06T04:06:33,phone,en,LATAM,0,2,0,account,Account,How do I change the email on my account?,6.71,712,train
26d805af-6ed1-4829-81f0-747e0277ed9a,2025-09-06T05:18:33,phone,es,NA,0,0,1,tech,Tech,I’m getting a 500 error on the payment page.,4.06,710,train
3662c1ff-04a8-4963-a30a-3916d8c2c899,2025-09-06T07:12:33,phone,es,APAC,0,1,0,billing,Billing,My invoice looks wrong—why is there an extra fee?,5.5,696,train
d13c5eee-ac2c-44a1-b13d-779caf04a1bf,2025-09-06T10:16:33,phone,en,NA,1,0,-1,retention,Retention,I'm considering switching to a competitor—what can you offer?,4.33,713,train
0d6455ec-b0e8-4860-a253-38e04d1a6ca6,2025-09-06T10:32:33,phone,es,NA,1,1,0,account,Account,I can’t see my past orders in my account.,8.48,736,train
e5211587-6287-4834-96fc-d9cc1b6cc88f,2025-09-06T13:01:33,phone,en,NA,0,0,1,billing,Billing,I was charged twice on my card and need a refund.,5.62,678,train
9b381f05-fc91-44b6-848f-59a1a37071c6,2025-09-06T13:11:33,chat,es,NA,0,0,0,billing,Billing,I was charged twice on my card and need a refund.,4.35,585,test
0689b82a-0bde-4b63-89a1-f3526a4fe48b,2025-09-06T13:38:33,phone,en,NA,0,0,0,billing,Billing,I was charged twice on my card and need a credit.,2.79,510,train
8a067113-f2d3-4b65-9706-2e047d759daf,2025-09-06T13:50:33,phone,en,NA,0,0,0,retention,Retention,I want to cancel my subscription—it's too expensive.,5.52,821,train
c6056139-fa21-48a3-9b28-fec2ba79a4db,2025-09-06T14:14:33,chat,en,NA,0,0,0,retention,Retention,I want to cancel my subscription—it's too expensive.,3,644,train
e0d0ce2f-a324-41d5-afa0-9704050ba6e9,2025-09-06T15:02:33,chat,en,APAC,0,1,0,account,Account,I need to update my address and phone number.,4.2,659,train
d71b1e73-9c27-4dc9-a035-b73018ceea4e,2025-09-06T16:51:33,phone,en,LATAM,0,1,0,tech,Tech,I’m getting a 500 error on the payment page.,1.83,744,train
1f3ec6e5-adc7-425d-b6d6-7e01d88657de,2025-09-06T16:59:33,chat,es,NA,1,1,0,account,Account,Please help me verify my profile and device.,4.12,587,train
0c2d988a-0b1e-42c5-a568-71a296868a37,2025-09-06T17:25:33,chat,en,EU,1,0,0,retention,Retention,Please pause or cancel my membership for a few months.,3.68,602,train
9e585c9e-9fd5-4bc3-95d8-daeb13a21ba9,2025-09-06T17:27:33,phone,en,LATAM,0,0,0,retention,Retention,I'm considering switching to a competitor—what can you offer?,4.77,676,train
4fd2117a-841d-4a9a-af85-ec387d08c3e3,2025-09-06T19:31:33,chat,en,EU,0,0,-1,retention,Retention,I'm considering switching to a competitor—what can you offer?,6.12,879,train
8ca47419-2850-4d2f-9931-d5c694a58f02,2025-09-06T21:13:33,phone,en,NA,0,0,0,tech,Tech,I’m getting a 500 error on the payment page.,4.58,776,train
21d35c39-5c29-404c-ab67-6e7df678cee2,2025-09-06T21:39:33,chat,en,NA,0,1,-1,billing,Billing,My invoice looks wrong—why is there an extra fee?,6.12,775,train
62832889-1f2d-408d-9247-9fa14f3ed8f0,2025-09-06T22:14:33,chat,en,NA,0,0,0,account,Account,I need to update my address and phone number.,2.94,465,train
9722c188-0a23-41ce-a66a-9ecc53f13fe8,2025-09-07T01:18:33,chat,en,APAC,0,1,0,tech,Tech,The website crashes when I try to checkout.,3.66,805,train
0ecde9fe-4708-4190-a0a4-fef3b797fbe9,2025-09-07T01:48:33,phone,en,LATAM,0,0,0,billing,Billing,I was charged twice on my card and need a credit.,4.12,625,train
38ff010f-9893-4344-abfb-2bea7fd1fbe4,2025-09-07T01:56:33,chat,en,EU,0,0,-1,billing,Billing,I was charged twice on my card and need a credit.,4.23,613,train
5e17c62d-e8b8-44a2-9106-9d7789be4048,2025-09-07T02:00:33,chat,es,NA,0,0,-1,tech,Tech,My password reset link isn't working.,6.79,901,val
72947738-8072-42e2-b377-2e85ae2cd5e3,2025-09-07T02:31:33,phone,en,NA,0,0,0,account,Account,Please help me verify my profile and device.,2.9,468,train
397b4139-77db-4e6b-8e87-9dd5976ad4ec,2025-09-07T03:58:33,chat,en,EU,0,1,0,account,Account,I can’t see my past orders in my account.,4.62,668,train
eff61ccc-dc09-47d8-ba84-3f158516599d,2025-09-07T04:31:33,phone,en,LATAM,0,0,-1,tech,Tech,My password reset link isn't working.,3.6,693,train
07a1e2c4-8aaf-468d-a307-26054d4b1867,2025-09-07T05:35:33,phone,en,NA,0,0,0,retention,Retention,I'm considering switching to a competitor—what can you offer?,6.91,867,train
2bb5bedd-4e07-4d4e-8ffb-7f51c25e41e4,2025-09-07T06:11:33,chat,en,NA,0,0,0,account,Account,How do I change the email on my account?,2.66,374,train
ecae4e49-8b3e-4f17-96a3-d54ed8410739,2025-09-07T06:22:33,chat,en,LATAM,0,0,-1,account,Account,I can’t see my past orders in my account.,7.49,720,train
c1095c88-de97-49eb-a5d4-fa9b0b228983,2025-09-07T06:56:33,chat,en,APAC,0,1,0,retention,Retention,Please pause or cancel my membership for a few months.,3.35,722,train
24c7c7e3-431e-482b-b2d0-4517780730d3,2025-09-07T07:12:33,chat,en,APAC,1,1,1,tech,Tech,I’m getting a 500 bug on the payment page.,7.74,920,train
20429285-725c-4f3a-aedb-01edab40c670,2025-09-07T09:01:33,phone,en,LATAM,0,0,0,tech,Tech,The website crashes when I try to checkout.,6.52,898,train
a28a9ebd-17fb-4a5c-82e5-195a3b62e812,2025-09-07T09:25:33,phone,en,EU,0,0,1,account,Account,Please help me verify my profile and device.,3.92,497,train
e77ffa21-2e3a-44a9-bf66-e3cf10e28f4b,2025-09-07T10:06:33,phone,en,LATAM,0,0,0,billing,Billing,Can you help me with my billing statement?,7.32,714,train
a30881fc-4884-4d34-b546-7e3b3a3419ab,2025-09-07T10:39:33,phone,en,EU,1,2,0,account,Account,How do I change the email on my account?,5.46,618,train
cbd093fb-40f4-4855-9624-c644e65c918e,2025-09-07T11:40:33,chat,en,APAC,0,0,1,account,Account,I need to update my address and phone number.,2.86,542,test
7cf349c1-922d-4eb6-80ce-1d4c2255c399,2025-09-07T12:43:33,phone,en,EU,0,0,-1,retention,Retention,How do I close my account permanently?,3.95,775,val
